Ticker,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
JKHY,1181297082.5638337,1432944735.9532359,1832884532.9007826,2142459898.4205194,2535031400.9178524,3879855058.6312237,4133399467.628023,5268732924.59744,6071249776.839261,8095818216.31579,8855356968.569702,10311233218.233286,11587062947.28734,12087069542.53912,
POL,,,,,,,,,,,,,896367970.1417391,255496816.4289341,
CSL,878666537.3844432,1489993023.2259066,1761535157.4549472,1996226210.2124982,2687600201.13377,3676019022.5709257,4225673927.92769,4201669974.4655414,5292770533.3137,5531332434.164358,4961297230.499323,8091860273.905509,7933528165.665265,12744248399.210213,
KRUS,,,,,,,,,,,,247896223.37220028,189940126.1628719,787423543.765387,
OTTR,555732124.8279961,624227132.2053825,600692809.697932,620483273.6573373,742377952.9196361,905584744.3053834,998184359.7125444,897101290.5830133,1429757417.6090527,1607657914.8337073,1849384018.1352372,1964746855.7007413,1688459162.8871326,2918288388.09638,
CVCO,239572143.0799406,320023471.03341746,415977065.27677214,356908166.5535198,445288801.53405434,612071620.3813547,706243339.857785,742237081.001208,889597570.2469785,1359565315.2117538,1161599772.9093618,1740706863.0415692,1563143649.1754029,2830051748.398561,
CVCO,239572143.0799406,320023471.03341746,415977065.27677214,356908166.5535198,445288801.53405434,612071620.3813547,706243339.857785,742237081.001208,889597570.2469785,1359565315.2117538,1161599772.9093618,1740706863.0415692,1563143649.1754029,2830051748.398561,
MVST,,,,,,,,,,,,3013288614.8196363,5173417295.737345,1712370786.623095,
CVCO,239572143.0799406,320023471.03341746,415977065.27677214,356908166.5535198,445288801.53405434,612071620.3813547,706243339.857785,742237081.001208,889597570.2469785,1359565315.2117538,1161599772.9093618,1740706863.0415692,1563143649.1754029,2830051748.398561,
FBIO,,,,700277503.915191,485884877.37512493,283343063.91343886,262873407.63434866,300580647.5707564,290884506.76351523,429862653.430766,92652102.05917144,276878944.35591906,341519960.12893677,269337501.5058427,
AVGO,,5503224927.916182,8570929503.952068,8815443909.003693,9837357414.501451,16796677377.957638,32454034908.028507,47394884977.16012,58601715255.82644,86839572102.3511,89984866879.58624,116126935849.40285,168244784186.9199,263277598495.03918,
BNET,43416000.0,92910244.55451965,139365361.65618896,119394000.0,72070558.55083466,32562000.0,19537199.482440945,32127840.41404724,32562000.0,29088720.724582672,29957039.89648819,22142159.58595276,20839679.53419685,55138319.17190552,
SHC,,,,,,,,,,,,,7741207853.987933,6643784092.827239,
BBXIB,,,,,,,,,,,,,90204951.46666667,193530626.27489015,
ACCA,,,11398799.644112583,106931601.55296324,651360.0056618437,26054399.417638775,7327800.291180609,16284000.64706802,81420000.0,32025198.576450348,9227600.0970602,5102319.825291629,1036747.9576170417,5427.999862877186,
LESL,,,,,,,,,,,,,5079026985.705088,4330442439.884121,
TACT,34887695.42517582,52749586.97576729,71599574.84047247,55181838.596543424,55303774.39913304,98899226.15703517,44889490.97369626,73589438.22815162,59136222.72311515,123262920.03429605,85992129.59919663,108712818.39685784,70361073.97097489,108019111.23162138,
CZFS,44152827.21312163,61785014.2983976,92255224.5811632,88750025.94894573,116218420.0545685,157148964.79285675,164295070.91607863,155487432.6655606,173957456.82473677,213117400.9015877,193850151.58224127,221178504.08364135,209083175.56661627,233738360.47932068,
LGVN,,,,,,,,,,,,,,253313083.5952759,
TGH,311936881.31350845,539879872.5696838,947105339.473869,1011110185.7369217,1147037943.0464602,1539720315.2187371,1384062067.707695,611155487.824723,336991827.52067214,972526766.3842297,450528679.1252585,484453997.30631506,867584253.1053728,1627859825.0274458,
CLVT,,,,,,,,,,,6438505124.431347,11326374766.274609,20030154715.36953,15856925701.515234,
NS,1266775866.537144,1875378089.2332659,2494670788.488947,2180463125.378197,1777007862.350862,2342125955.9367747,2862448978.0661325,2149007031.690515,2956014134.671109,1969525863.5024805,1534327932.11838,2070397201.3183596,1302831567.8265114,1582323508.194191,
RWT,623804256.4674286,645294442.2350732,712205766.4579302,524498153.5448143,938502175.703477,1139430618.441092,1227673763.4226167,885827379.3422154,1106375463.0588508,1156064889.8276803,1264763064.722951,1494485617.161,856306736.3821684,1371236022.0688784,
RWT,623803986.219973,645294280.0865998,712205928.6064036,524497991.3963411,938502067.6044948,1139430077.9461808,1227673655.3236346,885827595.5401798,1106375571.157833,1156064997.9266627,1264763064.722951,1494485833.3589642,856306520.184204,1371236022.0688784,
IDCC,643880524.6292114,621871584.1690063,974951714.1571045,1031492765.9179688,1018333333.7371826,736360499.5269775,1341742122.0703125,1262956699.5773315,2389221293.563843,2022643576.1413574,1795563329.2556763,1506368521.5530396,1721460491.5557861,2074194999.49646,
SUI,850769856.9286344,1416649586.4049408,2636646169.9779696,3152582085.3924556,3654197844.006846,4129018903.786156,6162620579.401723,7265007822.244376,8412298592.53747,10510593744.82951,11865740968.796064,17906681218.33869,18548131238.663437,26114208225.582966,
HEI,886599048.4098245,1015400643.6859722,1465492382.7540572,2104028392.4191775,2126555068.0143776,3470435059.730644,3625330654.7498326,3271543014.524758,4654127926.552627,7122708305.568632,9155276231.067692,13507699710.553234,15689987271.417631,17112204384.82639,
MPLN,,,,,,,,,,,,,5106201042.705349,2831097670.9179006,
AFL,10039417245.51281,10484536102.040941,13095986398.840908,10307331071.401249,13026134044.3746,16791212596.533224,15740835938.522423,15825228265.921333,18847919045.1228,24318073894.58786,25826481047.40715,30617520725.540413,26453571341.688854,35592942915.24225,
NVEI,,,,,,,,,,,,,8450420468.174851,9043137371.223461,
VTNR,15133760.583052501,36321024.04626239,51757461.57740758,155121040.05663484,239113420.14386737,253490478.77248755,317052283.8203064,83235683.77056527,99126126.01209588,71885360.79628162,77182176.38019584,116529951.8665369,53876187.81097327,342779687.97427046,
FMCC,474543806.251542,955588206.2194183,195018005.22300318,136512593.96945345,169015591.6110711,1885174037.5734997,1339123545.4559007,1053097189.4576224,2431224374.7047186,1638151166.380037,689063553.8769532,1950179974.7368422,1514639730.7833061,539549782.1614798,
TDW,49935657243.0227,60861951964.55179,69924599604.6668,65210594283.41562,60331764315.86299,81551515450.5085,45627292903.958725,10425190811.425505,5107744571.986608,1133445573.852539,888639936.8226656,895607864.1156473,401808373.8093813,498074945.3502066,
SF,2043224723.3397484,2639926457.8513846,2764703671.656017,2142377887.640706,2137030046.7392383,3203205959.5497575,3410424410.8163,2831548137.2825427,3338900508.4229507,3996984596.689067,2803316116.2659416,4148710511.7804317,5240831405.331144,7378345280.222407,
SACH,,,,,,,,,,90512437.851631,104687141.95942006,124981424.99388416,134906163.044466,205965551.7980801,
LZ,,,,,,,,,,,,,,3126563267.6781554,
BFLY,,,,,,,,,,,,,3969201216.939016,1341786515.4117882,
F,6076663956.921438,26535647963.76788,44553359639.165794,28552363259.44194,35005336117.15224,42817323991.397156,44400181827.533554,42001118226.80161,38680629699.8518,42058501434.03287,27612240671.185898,35796431456.506744,34408797686.88018,81714369591.67345,
VBIV,,,20970467338.46152,11156702451.579906,4338717346.399892,2375964319.764956,2272661619.6289835,1342936333.2329695,800596664.9329832,1102757370.6970344,413211200.7701213,356394654.1220701,710206740.7407408,604321349.9548364,
FOX,,,,,,,,,,,,19588167438.448357,15785237136.413794,18972252508.432987,
OBSV,,,,,,,,,,824712270.4918486,1069759935.8337171,322786961.5105846,175758342.1592828,168153420.8664533,
SLVM,,,,,,,,,,,,,,1223411853.9330592,
SLVM,,,,,,,,,,,,,,1223411853.9330592,
FRGE,,,,,,,,,,,,,,1696839095.8511744,
HP,1518062802.411538,2678549506.0964956,3273980028.833445,3959476435.4531856,3821362025.182906,5844734842.116601,4818645684.228807,3993684923.3692455,6058952193.051238,5316994711.266249,4116243046.854543,4136548838.9771714,2305020090.0541716,2447702861.7375927,
GLT,279251018.0275135,380197127.40729105,395175076.37730557,467255256.9298714,591568170.5882499,955012365.714756,899018537.4728693,663451619.6941494,880097543.4794081,805511589.5777055,376312311.47435576,733413551.5344324,686727876.2417603,747121781.6496427,
RMD,2345656119.485037,3271277907.707341,4335834969.281971,3179279214.837002,5248815203.865207,6048515427.911698,7356980770.042578,7188687118.639463,8483037931.160246,11796281125.447351,16087963137.084846,22176614366.246586,30676874828.667484,37858714508.9348,
PARA,4231238933.906993,7472437485.803598,10267619285.028362,14835288558.187094,21076368566.50762,35641238528.65212,31226949942.398727,26900312468.151215,36757070919.55412,34488109868.842415,25912708368.619637,25163887480.626698,23256332105.65145,19263505372.62313,
CLNN,,,,,,,,,,,720073552.0783758,762259675.4481673,786989486.2577459,298212283.69785196,
HYZN,,,,,,,,,,,,,2627750591.431588,1608877370.11402,
CCNC,,,,,,,,7609970250.0,7890337575.0,7978452694.052124,2451211551.486969,1922518800.0,3108072100.7434845,1714245848.513031,
MAS,1702832036.1207473,2209242575.093613,2073075951.0357738,1764090176.087971,2869718688.9448624,3985163185.6399574,4475579748.076162,5803904099.359371,6566915448.663564,9229613955.526815,6211861536.719301,10328547312.913927,11958578123.10668,15499300936.089283,
PEN,,,,,,,,2038775006.0079775,2417280068.9131775,3565298644.4570584,4629962704.962667,6223928087.720731,6630470487.750056,10886096166.304928,
RNLX,,,,,,,,,,,,,599134409.039548,595389804.6985734,
BILI,,,,,,,,,,,5586729995.644247,7129877732.661637,32823474779.84228,17767256861.6517,
LUV,4731998104.428668,6290951781.816768,7155828002.715608,4728938394.139568,5678821730.323096,10539078235.528662,23850558067.08647,24432054209.698807,28535595974.688866,37780671851.753685,27121471321.173847,31927851217.72262,27674779737.647312,25436334534.617905,
BIPC,,,,,,,,,,,,,5042308184.082836,4914250232.342002,
RIOT,,,,,,,,,572894426.8893422,4751234505.627757,252618456.14622897,187372631.7054833,2842375853.782558,3735741815.959499,
AGNC,1747385698.6492827,2683503145.3919425,3545469802.7746778,4204708800.3398595,5051669355.523779,3924475688.4164963,5141308015.630425,4630587562.988281,5474683673.663039,6773608543.7283,6606736456.9816475,7485848078.116475,7352478734.9609375,7734724667.408389,
PCT,,,,,,,,,,,,,2637416275.9699235,1564790717.2586007,
CDNS,1003996625.8328449,1643152846.4232812,2265850318.2230587,2852886415.5196886,3706009378.882237,3845910607.560795,5203774550.823972,5708516053.940871,6918249623.037278,11471895519.479076,11927260056.80163,19026558728.8236,37424931447.17936,51118790427.404015,
CL,20553209057.284584,25262738668.844204,25344619552.87407,29925987157.369617,34694765272.57403,44274540363.049385,47994101268.51658,47244217082.94735,47451978734.60217,55938265914.21402,45202906046.02007,53608865559.795586,68173700018.05222,69592605460.4692,
MLM,5059751731.632467,4750817898.812858,4996015819.549526,4169687737.011434,5319579849.766063,5730503458.49435,6406939758.881785,8014594945.071863,13117575963.508308,13192495800.28831,10350096293.47108,16992622780.401209,17429721007.9279,27209139175.453205,
ARR,1561124676.4110444,1404501795.9362833,1621664606.1329732,1771210664.2736733,1924846023.565437,1397740523.989966,1482224981.696833,1296530635.5474617,1491977555.3819113,1941447200.0349743,1709134442.7079046,1673803258.8182936,1119346194.4036422,1131791909.9962513,
MARK,404350384.1306167,319223991.47727275,443721356.271695,364979437.359182,185149916.07160392,495861250.5247918,485220460.9567401,551193407.0179476,417119356.9819222,1035349763.648239,128753680.62164298,55332156.49315579,202175192.06530836,105343918.20228574,
VNT,,,,,,,,,,,,,5248936562.585156,4839941719.342674,
ICPT,,,,,1418121588.544187,2827959567.40816,6461067668.46395,6185644203.335374,4499968025.880865,2419586931.8018956,4174429591.1523438,5132407010.547977,1023002412.4388653,674684604.0677042,
SQ,,,,,,,,7828749457.952753,8151707774.17673,20735120413.172287,33545802381.394886,37415322469.94273,130164171687.47679,96594443637.14297,
T,52852631544.67058,56465728061.464966,64324971682.40611,71462214512.14172,85413463001.54756,95281804017.42801,97562163171.04233,107625179187.97437,142057913887.9777,138560574299.57208,109772619400.15427,162991573263.681,130964674122.37592,123236534687.43033,
ESS,3287015602.5277314,3798479528.960297,5398348413.009514,6858468544.747509,7372840888.567069,7452211151.609326,11030211932.146778,13111904453.785719,13100537719.424728,13994142633.373987,14669691159.016832,18472109260.41047,15130114469.70926,23058381004.29287,
PEP,50326049078.61586,57687482171.95377,63855249327.791695,66895976987.842606,71174165052.12851,88717246690.13484,104034988154.59,113136480049.23502,121956579487.63072,143686917729.05066,136771428244.42487,174213905161.5878,194547645058.92682,234539724096.48874,
PEP,50326049078.61586,57687476916.40754,63855270349.976616,66895955965.657684,71174175563.22098,88717236179.04239,104035009176.77492,113136501071.41994,121956568976.53827,143686917729.05066,136771449266.60983,174213884139.4029,194547645058.92682,234539745118.67368,
CG,,,,,5177515235.308418,7393443524.377765,6023036819.930118,3922662727.84526,4272110847.6965356,6828163207.50311,4965231440.776171,10762216331.618155,10936169542.45381,19516449498.51754,
POWW,,,,,,,,,,368427161.15427023,352052608.884573,115791391.11542702,385971294.4228649,637437427.6914597,
CLS,564618960.0095859,1156182774.663751,1188026821.2107959,897756358.7700326,998187456.707306,1273760693.850163,1437879884.8815265,1350921214.266543,1451352429.0069802,1283558844.0487673,1074123295.951233,1012884798.8083758,988389306.5087019,1363168960.4163797,
BWEN,942520528.3018868,1694442492.8398852,483827212.5181474,142425328.2716523,45240987.15620581,197719853.14827687,112893011.59349118,43565391.710207,84826851.54209258,56970130.30993023,27228369.818879373,34768534.34491368,166093058.3919909,39376413.08251687,
GTX,,,,,,,,,,,799859105.3259228,647535833.0896777,287145515.0303075,520491760.35340333,
IMGN,947021814.4640348,1735102949.7243104,2044154381.5084743,2556296651.924586,2814575347.735192,3238417299.2949266,1346581125.7071252,2995591106.653045,450332047.2166481,1415013925.451958,1059604878.8993384,1128037678.644171,1423843957.3375955,1637972493.720014,
ULCC,,,,,,,,,,,,,,2955057529.917359,
ULCC,,,,,,,,,,,,,,2955057529.917359,
AMPY,,,,,2206512976.6571045,2120045518.8995361,483575362.8662109,64690214.96715546,664195608.229065,530972165.1008606,240506689.2551422,227346976.05056763,50357445.80039978,119550883.9673996,
EQX,,,,,,,,,,,,2352665409.432182,3159293674.688891,2065457025.9998171,
EIX,7620976015.002164,8574714515.214873,9868650049.740448,10945597232.504614,12303987579.638258,12976685703.432629,18822939402.165966,17519963353.988403,21886994690.459007,19813158254.155956,18495537622.713264,25451883655.213604,22206921949.198147,25224414076.296856,
ET,4715008825.315164,9678179730.367924,13145111845.00146,14479332790.331715,17200952479.893436,32288948615.99692,46723107743.156136,23223714849.008694,35987224552.77433,34311787374.96417,28223896229.68211,29883993742.772804,16461358556.9439,23538949671.640213,
ABCL,,,,,,,,,,,,,11512664006.430864,4091229886.2036343,
EFC,,,339970396.7128178,296177141.86282605,435432719.1276057,514233758.4617588,515027907.6897298,491781434.07734436,509265397.658112,531365202.32426023,623259011.8977412,825405611.2773668,741537273.9099392,936764319.3036511,
RY,24182872360.98492,45742442736.42289,46355685126.355286,46899173191.92618,57836820076.49342,67078447821.26132,71534904493.64941,57763922852.36618,76147736356.23979,94360097245.35928,82203764431.86621,97818890291.26602,106053064701.4985,142229189479.01044,
ACGL,2880899450.095081,2940490008.376654,3618590328.284994,4590123450.411029,5427269258.533685,7359239412.575418,7286497710.468562,8599546457.231512,10638779051.798721,11191122859.600447,9883005394.941336,15863851281.802708,13341317767.224401,16440853616.55372,
